"data_type","domain_category","domain_name","report_year","date","variable","median","lower","upper","project_code","depth","reef_zone","shelf","mean","count_group","series"
"photo-transect","reef","Gannet Cay","1993","1992.7616438356164383","MACROALGAE","0","0","0","LTMP","9","_"," ","0","null","9.0m"
"photo-transect","reef","Gannet Cay","1994","1994.3917808219178082","MACROALGAE","0","0","0","LTMP","9","_"," ","0","null","9.0m"
"photo-transect","reef","Gannet Cay","1995","1994.8794520547945206","MACROALGAE","0.04681028778576441","0.002813822482577193","0.27812524200915906","LTMP","9","_"," ","0.08273869126495922","null","9.0m"
"photo-transect","reef","Gannet Cay","1996","1995.8986301369863013","MACROALGAE","0.35117747480302325","0.1768427499116906","0.6454815079959578","LTMP","9","_"," ","0.3693071211545471","null","9.0m"
"photo-transect","reef","Gannet Cay","1997","1996.8410958904109589","MACROALGAE","0.2254039815048258","0.07442014077262565","0.49931114296211915","LTMP","9","_"," ","0.2546940761207294","null","9.0m"
"photo-transect","reef","Gannet Cay","1998","1997.915068493150685","MACROALGAE","2.2128222468614998","1.6496773439794994","2.891607792434095","LTMP","9","_"," ","2.2279531392975582","null","9.0m"
"photo-transect","reef","Gannet Cay","1999","1998.9424657534246575","MACROALGAE","0.7689795791462131","0.470787959680276","1.1547646929447388","LTMP","9","_"," ","0.7939184407453874","null","9.0m"
"photo-transect","reef","Gannet Cay","2000","1999.9013698630136986","MACROALGAE","0.9327676488369376","0.6004534758631694","1.3255111535769577","LTMP","9","_"," ","0.9492779243926325","null","9.0m"
"photo-transect","reef","Gannet Cay","2001","2000.6876712328767123","MACROALGAE","1.3288572168161226","0.8542754775945932","1.768825632490276","LTMP","9","_"," ","1.3435581348860737","null","9.0m"
"photo-transect","reef","Gannet Cay","2002","2001.6109589041095891","MACROALGAE","5.039099361924512","4.091650833392584","6.283258605073047","LTMP","9","_"," ","5.077612240912954","null","9.0m"
"photo-transect","reef","Gannet Cay","2003","2002.6904109589041096","MACROALGAE","0.9201493969916396","0.5350395041617223","1.3263977106379592","LTMP","9","_"," ","0.9416337813366877","null","9.0m"
"photo-transect","reef","Gannet Cay","2004","2003.810958904109589","MACROALGAE","0.7227901620803524","0.44624494843212303","1.0885360760965344","LTMP","9","_"," ","0.7374854196636141","null","9.0m"
"photo-transect","reef","Gannet Cay","2005","2004.8904109589041096","MACROALGAE","2.1578437693824553","1.593352599843138","2.8258670928803182","LTMP","9","_"," ","2.1864314426648788","null","9.0m"
"photo-transect","reef","Gannet Cay","2007","2006.9041095890410958","MACROALGAE","0.9205613156374134","0.6097163337822229","1.3277616870656566","LTMP","9","_"," ","0.9442562609905182","null","9.0m"
"photo-transect","reef","Gannet Cay","2009","2008.9095890410958904","MACROALGAE","1.4728259043257708","1.0168608921542075","1.9980441923077463","LTMP","9","_"," ","1.488312667006932","null","9.0m"
"photo-transect","reef","Gannet Cay","2011","2010.9452054794520548","MACROALGAE","1.873419532810593","1.3387996365942976","2.445450112275879","LTMP","9","_"," ","1.8916968585680611","null","9.0m"
"photo-transect","reef","Gannet Cay","2013","2012.6547945205479452","MACROALGAE","18.645494275930215","15.994278985655475","21.420531750895044","LTMP","9","_"," ","18.669816006694074","null","9.0m"
"photo-transect","reef","Gannet Cay","2015","2014.6109589041095891","MACROALGAE","4.747900430981831","3.837947355159131","5.898210117403444","LTMP","9","_"," ","4.793961971614218","null","9.0m"
"photo-transect","reef","Gannet Cay","2017","2017.052054794520547946","MACROALGAE","1.4208995178215587","1.0355801426558298","1.9759725652755182","LTMP","9","_"," ","1.4344048489586414","null","9.0m"
"photo-transect","reef","Gannet Cay","2019","2018.7315068493150685","MACROALGAE","1.0799540727039716","0.7306856732251313","1.5531424171425845","LTMP","9","_"," ","1.1057069661974366","null","9.0m"
"photo-transect","reef","Gannet Cay","2021","2020.673972602739726","MACROALGAE","3.1338842830867173","2.2878225574463524","3.865432558427779","LTMP","9","_"," ","3.1468124001562647","null","9.0m"
"photo-transect","reef","Gannet Cay","2023","2022.684931506849315","MACROALGAE","2.7623936386780845","2.10190147938505","3.502438319286081","LTMP","9","_"," ","2.7748636490123664","null","9.0m"
"photo-transect","reef","Gannet Cay","2024","2023.7698630136986301","MACROALGAE","2.928959364661472","2.270117692908094","3.699958412714663","LTMP","9","_"," ","2.9519222695719662","null","9.0m"
"photo-transect","reef","Gannet Cay","2025","2024.8767123287671232","MACROALGAE","2.101796057952689","1.612144429242376","2.8420332735082696","LTMP","9","_"," ","2.1279116135764875","null","9.0m"
