"data_type","domain_category","domain_name","report_year","date","variable","median","lower","upper","project_code","depth","reef_zone","shelf","mean","count_group","series"
"juvenile","reef","Rebe Reef","2007","2007.22465753424657534","ABUNDANCE","7.213568739442698","5.100259593261846","9.841327818470974","LTMP","9","_"," ","7.3122753577367545","null","9.0m"
"juvenile","reef","Rebe Reef","2009","2009.25753424657534246","ABUNDANCE","2.380575914906401","1.5676559078415087","3.310654587683767","LTMP","9","_"," ","2.4142524882121097","null","9.0m"
"juvenile","reef","Rebe Reef","2011","2011.20821917808219179","ABUNDANCE","3.182084429730195","2.211624011323665","4.13065920457682","LTMP","9","_"," ","3.2016499437352293","null","9.0m"
"juvenile","reef","Rebe Reef","2013","2013.28493150684931506","ABUNDANCE","8.798169968290578","7.019885192808818","11.047540273749473","LTMP","9","_"," ","8.89194541063046","null","9.0m"
"juvenile","reef","Rebe Reef","2015","2015.038356164383561646","ABUNDANCE","21.04713789670798","16.707923436903098","25.360005691703186","LTMP","9","_"," ","21.07997957950751","null","9.0m"
"juvenile","reef","Rebe Reef","2017","2017.13972602739726028","ABUNDANCE","24.70760229483501","20.1558927002564","30.28585572340144","LTMP","9","_"," ","24.888148063966963","null","9.0m"
"juvenile","reef","Rebe Reef","2019","2019.3150684931506849","ABUNDANCE","16.71950619249274","13.011674454392137","19.992033302663057","LTMP","9","_"," ","16.748392189883678","null","9.0m"
"juvenile","reef","Rebe Reef","2021","2021.10136986301369863","ABUNDANCE","25.503433408648984","20.031182417200778","30.63199714546051","LTMP","9","_"," ","25.51946246350913","null","9.0m"
"juvenile","reef","Rebe Reef","2022","2022.14794520547945206","ABUNDANCE","28.60308818100657","21.740377260640347","34.379997325075266","LTMP","9","_"," ","28.723739388985642","null","9.0m"
"juvenile","reef","Rebe Reef","2023","2023.08493150684931507","ABUNDANCE","18.40780560754037","13.93429368490092","22.432971898636893","LTMP","9","_"," ","18.547797973979627","null","9.0m"
"juvenile","reef","Rebe Reef","2025","2025.052054794520547946","ABUNDANCE","19.166003032839114","15.139605058761083","22.983548170509106","LTMP","9","_"," ","19.306064197498525","null","9.0m"
